time,f1\s1,f2\s3,f3\s5,f4\s7,f5\s8,f6\s9,f7\s12,f8\s13,f9\s2,f10\s6,f11\s14,f12\s15,f13\s16,f14\s10,f15\s11,f16\s17,
139.992000,33,949,92,71,20,23.552,30.40,28.00,1627.025,1204.282,1398.148,672.743,30.593,21.30,21.60,30.40
140.792000,34,950,93,71,19,19.641,30.40,28.00,1625.579,1207.465,1396.991,675.637,30.472,21.30,21.60,30.40
141.592000,34,950,93,71,19,20.873,30.40,28.00,1630.498,1208.333,1398.148,672.454,30.463,21.30,21.70,30.40
142.392000,34,950,93,71,19,20.770,30.40,28.00,1627.893,1206.308,1398.437,671.875,30.505,21.30,21.70,30.40
143.192000,34,950,92,71,19,20.005,30.40,28.00,1625.000,1205.729,1398.148,675.637,30.569,21.30,21.60,30.40
143.992000,34,951,92,71,19,22.414,30.40,28.00,1630.208,1207.176,1398.148,673.611,30.569,21.30,21.70,30.40
144.792000,34,950,92,71,19,8.610,30.40,28.00,1630.208,1208.333,1399.884,672.164,30.569,21.30,21.70,30.40
145.592000,34,950,90,71,10,10.805,30.40,28.00,1628.183,1210.938,1402.199,678.819,30.579,21.30,21.70,30.40
146.392000,34,950,90,71,9,8.722,30.40,28.00,1633.681,1212.095,1402.199,677.951,30.491,21.30,21.70,30.40
147.192000,34,951,88,71,9,11.775,30.40,28.00,1634.259,1208.044,1403.646,675.058,30.560,21.30,21.70,30.40
147.992000,34,949,90,71,10,11.278,30.40,28.00,1628.761,1209.491,1403.646,679.398,30.537,21.30,21.70,30.40
148.792000,34,950,91,71,9,-96.137,30.40,28.00,1632.812,1209.491,1402.778,679.109,30.579,21.30,21.70,30.40
149.592000,34,900,84,71,9,8.847,30.40,28.00,1630.208,1211.227,1402.778,677.662,30.653,21.40,21.80,30.40
150.392000,34,848,82,71,13,8.828,30.40,28.00,1631.944,1208.333,1402.199,675.926,30.551,21.30,21.80,30.40
151.192000,34,849,81,71,10,10.611,30.40,28.00,1630.208,1211.516,1400.463,676.215,30.616,21.40,21.70,30.40
151.992000,34,885,100,71,57,12.468,30.40,28.00,1631.076,1207.465,1401.331,675.347,30.579,21.30,21.80,30.40
152.792000,34,946,95,71,27,3.879,30.50,28.00,1631.076,1207.465,1403.067,679.398,30.560,21.30,21.80,30.40
153.592000,35,1000,94,71,8,11.608,30.50,28.00,1630.208,1210.069,1405.093,676.215,30.528,21.30,21.80,30.40
154.392000,35,1049,98,71,10,99.971,30.50,28.00,1629.340,1205.729,1405.382,681.134,30.505,21.40,21.80,30.40
155.192000,35,1152,107,71,14,8.055,30.50,28.00,1632.234,1202.257,1406.539,680.556,30.495,21.40,21.80,30.40
155.992000,35,1151,107,71,10,11.849,30.50,28.00,1632.523,1203.125,1407.697,681.713,30.551,21.30,21.80,30.40
156.792000,35,1201,111,71,13,7.694,30.50,28.00,1630.498,1199.942,1408.275,682.870,30.574,21.40,21.80,30.40
157.592000,35,1200,112,71,10,8.162,30.50,28.00,1631.366,1199.074,1409.144,682.870,30.653,21.40,21.80,30.40
158.392000,35,1201,111,71,10,8.562,30.50,28.00,1630.787,1200.521,1408.854,683.738,30.611,21.40,21.80,30.40
159.192000,35,1200,110,71,10,11.636,30.50,28.00,1631.076,1199.942,1409.144,683.449,30.556,21.40,21.80,30.40
