X_(ms),SERVO_03.r35:_Motortemperatur_PT1000,SERVO_03.r63:_Drehzahlistwert_geglättet,SERVO_03.r76:_Stromistwert_feldbildend,SERVO_03.r78[1]:_Stromistwert_momentenbildend._Geglättet_mit_p0045,SERVO_03.r72:_Ausgangsspannung,Drehzahl_>_0_(Siemens),TM150_04.r4105[1]:_TM150_Temperaturistwert._Temperaturkanal_1_KTY,Channel_1-Vor_Kühlwasser_PT100_an_Muffe,Channel_2-Ruek_Kühlwasser_PT100_an_Muffe,Drehzahl_>_0_(PT104),RotorTemp,Channel_3-Rot_RotorTemp_(Wert_/_0.0125_=_°C),Control_Unit.r747:_CU_Digitalausgänge_Status_Drehzahl_>_0,Channel_4_ON_wenn_>_700_dann_Drehzahl_>_0
2923000,35.18608093,499.9922485,-0.280359864,1.407298446,405.9335327,10,32.79999924,24.079,24.606,10,39.9208,0.49901,4096,700.19208
2924000,35.09996414,499.9933472,-0.242402241,1.404733658,404.336731,10,32.79999924,24.111,24.606,10,39.9208,0.49901,4096,700.20044
2925000,35.0756073,500.0118713,-0.369032949,1.408292174,405.8656616,10,32.79999924,24.111,24.622,10,39.9208,0.49901,4096,700.20044
2926000,35.11338806,500.0137024,-0.229652524,1.451982021,402.1785278,10,32.79999924,24.111,24.622,10,39.808,0.4976,4096,700.22992
2927000,35.06807709,499.9971313,-0.228539094,1.392829657,404.2901611,10,32.70000076,24.115,24.622,10,39.808,0.4976,4096,700.22992
2928000,35.09968185,500.028656,-0.296104997,1.40326488,405.262207,10,32.79999924,24.115,24.638,10,40.052,0.50065,4096,700.22992
2929000,35.04637527,500.1129456,-0.314801335,1.410818696,401.4080505,10,32.79999924,24.115,24.638,10,40.052,0.50065,4096,700.20795
2930000,35.12709045,500.0057678,-0.339784175,1.394631505,407.1560974,10,32.79999924,24.127,24.647,10,40.052,0.50065,4096,700.20795
2931000,35.0611496,499.978363,-0.234842271,1.388628244,406.8499146,10,32.79999924,24.127,24.647,10,39.708,0.49635,4096,700.20795
2932000,35.16802216,499.9499817,-0.268730313,1.42918396,404.8791809,10,32.79999924,24.148,24.647,10,39.708,0.49635,4096,700.21967
2933000,35.15802002,500.0707092,-0.264053583,1.335523605,403.3685608,10,32.79999924,24.148,24.673,10,39.708,0.49635,4096,700.21967
2934000,35.07761383,499.9441833,-0.334691793,1.353790641,408.305603,10,32.79999924,24.148,24.673,10,40.0088,0.50011,4096,700.20746
2935000,35.20767593,499.9657593,-0.381460577,1.41209662,406.1090088,10,32.79999924,24.157,24.673,10,40.0088,0.50011,4096,700.20746
2936000,35.0633049,499.9816284,-0.28785488,1.425085068,406.0086975,10,32.79999924,24.157,24.677,10,39.788,0.49735,4096,700.20746
2937000,35.06088638,500.0393982,-0.366347313,1.376361728,403.4473267,10,32.79999924,24.157,24.677,10,39.788,0.49735,4096,700.20209
2938000,35.16970444,499.9493408,-0.287700564,1.415916324,404.5722656,10,32.79999924,24.17,24.695,10,39.788,0.49735,4096,700.20209
2939000,35.08582306,500.019043,-0.322875082,1.412358761,404.3543091,10,32.79999924,24.17,24.695,10,39.7816,0.49727,4096,700.20209
2940000,35.09080887,500.0692139,-0.333570689,1.396103501,405.9075623,10,32.79999924,24.184,24.695,10,39.7816,0.49727,4096,700.203
2941000,35.240242,500.0103455,-0.279635429,1.379829049,403.5944214,10,32.79999924,24.184,24.71,10,39.7816,0.49727,4096,700.203
2942000,35.1871376,499.994873,-0.364048779,1.453298807,406.2588196,10,32.79999924,24.184,24.71,10,40.0464,0.50058,4096,700.20233
2943000,35.09600067,500.0707092,-0.304358959,1.384760857,404.7864075,10,32.79999924,24.194,24.71,10,40.0464,0.50058,4096,700.20233
2944000,35.06590652,499.9851685,-0.331382245,1.420836687,405.3829651,10,32.79999924,24.194,24.721,10,39.7904,0.49738,4096,700.20233
2945000,35.1680069,500.0171509,-0.29361105,1.384606957,404.3038025,10,32.79999924,24.194,24.721,10,39.7904,0.49738,4096,700.19647
2946000,35.22304153,500.092804,-0.338948399,1.314898849,405.1898499,10,32.79999924,24.213,24.731,10,39.7904,0.49738,4096,700.19647
2947000,35.13238144,500.0777588,-0.303025037,1.359064102,402.9283447,10,32.79999924,24.213,24.731,10,40.0752,0.50094,4096,700.19647
2948000,35.10380936,500.090332,-0.383775204,1.350875974,405.6835327,10,32.79999924,24.229,24.731,10,40.0752,0.50094,4096,700.21045
2949000,35.12973785,500.0499878,-0.3824898,1.299253345,406.4760132,10,32.79999924,24.229,24.751,10,40.0752,0.50094,4096,700.21045
2950000,35.17317581,500.1147156,-0.431160957,1.435356259,401.8551941,10,32.79999924,24.229,24.751,10,39.828,0.49785,4096,700.20886
2951000,35.20749283,500.0263062,-0.343813598,1.414226055,405.6159058,10,32.79999924,24.247,24.751,10,39.828,0.49785,4096,700.20886
2952000,35.19428253,500.0808411,-0.407869369,1.384639144,404.7141724,10,32.79999924,24.247,24.762,10,39.8584,0.49823,4096,700.20886
2953000,35.12758255,500.0408325,-0.353590757,1.391551256,405.6151123,10,32.79999924,24.247,24.762,10,39.8736,0.49842,4096,700.18536
2954000,35.11488342,500.0357971,-0.321967483,1.344614029,405.7202759,10,32.79999924,24.26,24.77,10,39.8736,0.49842,4096,700.18536
2955000,35.12653732,499.9970093,-0.411002576,1.310190916,408.2785034,10,32.79999924,24.26,24.785,10,40.016,0.5002,4096,700.18536
2956000,35.12324524,500.0578308,-0.392914951,1.360987902,405.0576477,10,32.79999924,24.263,24.785,10,40.016,0.5002,4096,700.21826
2957000,35.1112442,500.0423279,-0.341487586,1.377412438,406.3114319,10,32.79999924,24.276,24.787,10,40.016,0.5002,4096,700.21826
2958000,35.15553665,500.0125732,-0.365182638,1.382390022,405.1760559,10,32.79999924,24.276,24.787,10,40.0392,0.50049,4096,700.21826
2959000,35.11527634,500.0261841,-0.353416413,1.425279737,402.533783,10,32.79999924,24.288,24.787,10,40.0392,0.50049,4096,700.22162
2960000,35.24740601,500.0563965,-0.320381612,1.445958376,406.9308472,10,32.79999924,24.288,24.806,10,40.0392,0.50049,4096,700.22162
2961000,35.12343597,499.9562683,-0.447012454,1.346057177,406.4953613,10,32.79999924,24.288,24.806,10,40.06,0.50075,4096,700.20178
2962000,35.17391968,499.9472656,-0.394780725,1.373468399,406.8275452,10,32.79999924,24.292,24.806,10,40.06,0.50075,4096,700.20178
2963000,35.09833908,500.0108032,-0.38465783,1.374344707,406.7013855,10,32.79999924,24.292,24.808,10,39.9384,0.49923,4096,700.20178
2964000,35.15171432,500.0131531,-0.376263797,1.315634608,408.8415222,10,32.79999924,24.292,24.808,10,39.9384,0.49923,4096,700.19177
2965000,35.16086197,499.9689636,-0.368531287,1.342876673,408.4354248,10,32.79999924,24.314,24.828,10,39.9384,0.49923,4096,700.19177
2966000,35.18725204,500.059021,-0.451211691,1.371247411,408.0794983,10,32.79999924,24.314,24.828,10,40.1408,0.50176,4096,700.19177
2967000,35.13887024,499.9647217,-0.464221805,1.342096686,408.8858337,10,32.79999924,24.324,24.828,10,40.1408,0.50176,4096,700.21503
2968000,35.1559906,500.0705872,-0.332433939,1.430540562,406.463501,10,32.79999924,24.324,24.849,10,40.1408,0.50176,4096,700.21503
2969000,35.20095825,500.01828,-0.310459077,1.4182266,406.3195496,10,32.79999924,24.324,24.849,10,39.9968,0.49996,4096,700.19586
2970000,35.16539001,500.0592651,-0.407152593,1.37561214,407.043396,10,32.79999924,24.34,24.849,10,39.9968,0.49996,4096,700.19586
2971000,35.20368576,499.9418335,-0.438199848,1.391902924,408.1651611,10,32.79999924,24.34,24.86,10,40.1944,0.50243,4096,700.19586
2972000,35.2087326,500.0888977,-0.338078618,1.385175467,407.9186707,10,32.79999924,24.34,24.86,10,40.1944,0.50243,4096,700.20728
2973000,35.12541199,499.9788208,-0.481191039,1.321608543,408.0646362,10,32.79999924,24.358,24.862,10,40.1944,0.50243,4096,700.20728
2974000,35.2121582,500.074707,-0.457944393,1.327710867,406.4795532,10,32.79999924,24.358,24.862,10,40.108,0.50135,4096,700.20728
2975000,35.129673,500.0006104,-0.44669652,1.352210402,407.490448,10,32.79999924,24.355,24.862,10,40.108,0.50135,4096,700.19244
2976000,35.25114059,500.1616211,-0.482022792,1.30375576,406.2181396,10,32.79999924,24.355,24.886,10,40.108,0.50135,4096,700.19244
2977000,35.21603394,500.0878601,-0.454281747,1.317480445,409.3665466,10,32.79999924,24.355,24.886,10,40.1176,0.50147,4096,700.22028
2978000,35.21082687,500.0677795,-0.390852243,1.364658117,408.3530579,10,32.79999924,24.379,24.886,10,40.1176,0.50147,4096,700.22028
2979000,35.24278259,500.0106812,-0.454569399,1.331538677,409.2983704,10,32.90000153,24.379,24.902,10,40.2088,0.50261,4096,700.22028
2980000,35.22109604,500.1574097,-0.423496753,1.347259879,403.9427185,10,32.79999924,24.379,24.902,10,40.2088,0.50261,4096,700.21021
2981000,35.2413063,499.96875,-0.324651152,1.362292528,408.1825867,10,32.79999924,24.392,24.906,10,40.2088,0.50261,4096,700.21021
2982000,35.28315735,500.0289917,-0.400871605,1.315692782,409.1007996,10,32.90000153,24.392,24.906,10,40.1232,0.50154,4096,700.21021
2983000,35.2883606,500.038147,-0.458381236,1.335416079,407.4638672,10,32.79999924,24.402,24.906,10,40.1232,0.50154,4096,700.20905
2984000,35.23578644,499.993103,-0.519148409,1.366428494,408.912262,10,32.90000153,24.402,24.939,10,40.1232,0.50154,4096,700.20905
2985000,35.24065018,500.0390625,-0.43125701,1.353300333,409.4793091,10,32.90000153,24.402,24.939,10,40.4104,0.50513,4096,700.21472
2986000,35.22937393,500.0904541,-0.385192603,1.377388716,405.1614075,10,32.90000153,24.427,24.939,10,40.4104,0.50513,4096,700.21582
2987000,35.26931763,500.0269775,-0.459372401,1.361381531,408.8104248,10,32.90000153,24.427,24.938,10,40.196,0.50245,4096,700.21582
2988000,35.16379547,500.0412903,-0.506306469,1.32237947,409.941803,10,32.90000153,24.427,24.938,10,40.0352,0.50044,4096,700.20367
2989000,35.28893661,500.0308838,-0.478027344,1.333424568,407.1719971,10,32.90000153,24.428,24.947,10,40.0352,0.50044,4096,700.20367
2990000,35.24758911,499.9969482,-0.462804079,1.371078849,407.4489441,10,32.90000153,24.428,24.959,10,40.2216,0.50277,4096,700.20367
2991000,35.26224518,500.0498657,-0.439301401,1.388939381,410.1625061,10,32.90000153,24.435,24.959,10,40.2216,0.50277,4096,700.21729
2992000,35.33301544,500.0221863,-0.512444973,1.389234066,407.2410583,10,32.90000153,24.448,24.967,10,40.2216,0.50277,4096,700.21729
2993000,35.2596283,500.1123657,-0.398019314,1.395675182,407.921814,10,32.90000153,24.448,24.967,10,40.0288,0.50036,4096,700.21729
2994000,35.2093811,499.9553528,-0.478197008,1.298533797,413.0150146,10,32.90000153,24.47,24.967,10,40.0288,0.50036,4096,700.20459
2995000,35.24999619,499.9942627,-0.409164935,1.323750854,409.7397766,10,32.90000153,24.47,24.983,10,40.0288,0.50036,4096,700.20459
2996000,35.32202911,500.0652161,-0.376844168,1.369999647,408.9673157,10,32.90000153,24.47,24.983,10,40.1,0.50125,4096,700.19965
2997000,35.2007637,500.0993042,-0.519545734,1.288209438,409.9657288,10,32.90000153,24.482,24.983,10,40.1,0.50125,4096,700.19965
2998000,35.35277557,500.0917053,-0.512933373,1.319180965,408.0380859,10,32.90000153,24.482,25.004,10,40.1088,0.50136,4096,700.19965
2999000,35.26852036,500.036377,-0.456409723,1.373438716,410.911377,10,32.90000153,24.482,25.004,10,40.1088,0.50136,4096,700.19214
3000000,35.27512741,500.0597229,-0.535468936,1.28659606,410.2323303,10,32.90000153,24.483,25.018,10,40.1088,0.50136,4096,700.19214
3001000,35.13485336,500.0690918,-0.428128093,1.345924735,407.6155701,10,33,24.483,25.018,10,40.0536,0.50067,4096,700.19214
3002000,35.12586594,500.055481,-0.519880354,1.329066157,409.0769348,10,32.90000153,24.496,25.018,10,40.0536,0.50067,4096,700.20062
3003000,35.36168289,500.1570435,-0.530731797,1.263250589,408.025116,10,33,24.496,25.028,10,40.0536,0.50067,4096,700.20062
3004000,35.22872543,500.0617065,-0.561118662,1.29641819,407.9650574,10,32.90000153,24.496,25.028,10,40.124,0.50155,4096,700.19128
3005000,35.23665237,500.0014038,-0.48871243,1.330367327,409.4222717,10,33,24.489,25.028,10,40.124,0.50155,4096,700.19128
3006000,35.30749512,500.1246643,-0.587869644,1.283633828,407.2208557,10,33,24.489,25.036,10,40.0224,0.50028,4096,700.19128
3007000,35.35691452,500.1026306,-0.526018441,1.323951483,407.4249268,10,33,24.489,25.036,10,40.0224,0.50028,4096,700.19647
3008000,35.25753784,500.026886,-0.527171075,1.313177705,410.7592163,10,33,24.496,25.046,10,40.0224,0.50028,4096,700.19647
3009000,35.28495789,500.0641785,-0.534602702,1.28711617,411.0973511,10,33,24.496,25.046,10,40.3096,0.50387,4096,700.19647
3010000,35.34534073,500.0844421,-0.467562586,1.33679378,407.8401184,10,33,24.485,25.046,10,40.3096,0.50387,4096,700.1781
3011000,35.32051086,500.1298218,-0.53797102,1.316876054,409.1330872,10,33,24.485,25.044,10,40.3096,0.50387,4096,700.1781
3012000,35.3634758,500.1264343,-0.517987609,1.292346716,409.8131104,10,33,24.485,25.044,10,40.1352,0.50169,4096,700.20496
3013000,35.3526268,500.1049805,-0.542161822,1.247488141,408.4659729,10,33,24.497,25.044,10,40.1352,0.50169,4096,700.20496
3014000,35.31539917,500.0570374,-0.525402009,1.307241082,409.9898682,10,33,24.497,25.047,10,40.2768,0.50346,4096,700.20496
3015000,35.3514061,500.0619507,-0.565742195,1.260717034,411.7308044,10,33,24.497,25.047,10,40.2768,0.50346,4096,700.18182
3016000,35.37300873,500.019165,-0.557855904,1.363573551,408.9942017,10,33,24.493,25.051,10,40.2768,0.50346,4096,700.18182
3017000,35.32594299,500.1238708,-0.586996496,1.332106948,406.9709167,10,33,24.493,25.051,10,40.2024,0.50253,4096,700.18182
3018000,35.3092041,500.0673218,-0.659784615,1.285401344,409.4196472,10,33,24.477,25.051,10,40.2024,0.50253,4096,700.20313
3019000,35.32648087,500.0993042,-0.582023919,1.382828355,405.9578552,10,33,24.477,25.043,10,40.2024,0.50253,4096,700.20313
3020000,35.45601273,500.0305481,-0.556582212,1.301586866,410.5479431,10,33,24.477,25.043,10,40.0896,0.50112,4096,700.1922
3021000,35.34088516,500.0830688,-0.583365798,1.295830846,410.1325989,10,33,24.457,25.043,10,40.0896,0.50112,4096,700.1922
3022000,35.36936188,500.0280151,-0.611723602,1.336346745,408.8119202,10,33,24.457,25.041,10,40.036,0.50045,4096,700.1922
3023000,35.31909561,500.156189,-0.567985654,1.297302723,408.5965271,10,33,24.457,25.041,10,40.0088,0.50011,4096,700.23047
3024000,35.38293457,500.0830688,-0.682397783,1.270719051,411.3347778,10,33,24.448,25.035,10,40.0088,0.50011,4096,700.23047
3025000,35.38368225,500.032135,-0.512455583,1.327258229,412.6893921,10,33,24.448,25.028,10,39.9792,0.49974,4096,700.23047
3026000,35.44191742,500.0569153,-0.58790803,1.319782853,410.3231201,10,33,24.442,25.028,10,39.9792,0.49974,4096,700.19379
3027000,35.4088974,500.1697998,-0.577680051,1.32813549,408.8370972,10,33,24.428,25.029,10,39.9792,0.49974,4096,700.19379
3028000,35.3445816,500.0954895,-0.638385296,1.322242618,408.3379517,10,33,24.428,25.029,10,40.2288,0.50286,4096,700.19556
3029000,35.44596863,500.0852966,-0.580370367,1.334186196,409.7314453,10,33,24.419,25.029,10,40.2288,0.50286,4096,700.20605
3030000,35.42424393,500.1175232,-0.620352268,1.338308454,408.0561218,10,33,24.419,25.008,10,40.2288,0.50286,4096,700.20605
3031000,35.39743423,500.1054382,-0.607785344,1.328116536,406.2366638,10,33,24.419,25.008,10,39.8,0.4975,4096,700.20911
3032000,35.48141098,500.105896,-0.631747961,1.338024616,409.3916931,10,33,24.397,25.008,10,39.8,0.4975,4096,700.20911
3033000,35.40677261,500.0977173,-0.612915456,1.32979393,407.9700012,10,33,24.397,24.998,10,40.2216,0.50277,4096,700.20911
3034000,35.53943634,500.1560669,-0.612684309,1.346614361,406.5142212,10,33,24.397,24.998,10,40.2216,0.50277,4096,700.1969
3035000,35.38008881,499.9920349,-0.67480886,1.352935076,410.4857788,10,33,24.379,24.987,10,40.2216,0.50277,4096,700.1969
3036000,35.43625641,500.0138855,-0.628026128,1.290270925,409.9117737,10,33,24.379,24.987,10,40.096,0.5012,4096,700.1969
3037000,35.49094772,500.0743713,-0.64163059,1.385909438,409.0868225,10,33,24.354,24.987,10,40.096,0.5012,4096,700.20221
3038000,35.34692001,500.0772705,-0.647948861,1.292901158,410.3832092,10,33,24.354,24.975,10,40.096,0.5012,4096,700.20221
3039000,35.39036179,500.0050659,-0.717187881,1.267578959,412.3851624,10,33,24.354,24.975,10,40.084,0.50105,4096,700.21606
3040000,35.55581665,500.0830688,-0.642733932,1.375277042,407.0349121,10,33,24.34,24.975,10,40.084,0.50105,4096,700.21606
3041000,35.4225502,500.1302795,-0.667210102,1.310456038,408.864563,10,33,24.34,24.945,10,40.2136,0.50267,4096,700.21606
3042000,35.44672775,500.0667725,-0.619250476,1.289258122,410.3369446,10,33,24.34,24.945,10,40.2136,0.50267,4096,700.23682
3043000,35.49733734,500.049469,-0.663921535,1.372589707,409.6965027,10,33,24.323,24.926,10,40.2136,0.50267,4096,700.23682
3044000,35.41810989,500.0999451,-0.655865312,1.329578996,409.3813782,10,33,24.323,24.926,10,40.04,0.5005,4096,700.23682
3045000,35.45569229,500.0082092,-0.750154018,1.314118028,411.3811646,10,33,24.281,24.926,10,40.04,0.5005,4096,700.20227
3046000,35.34783554,499.9785767,-0.676003158,1.314951181,411.9097595,10,33,24.281,24.907,10,40.04,0.5005,4096,700.20227
3047000,35.53940964,500.0507813,-0.680234611,1.338401198,412.0986633,10,33,24.281,24.907,10,40.16,0.502,4096,700.20673
3048000,35.55968475,500.0661316,-0.663930297,1.284503222,411.5625916,10,33,24.256,24.907,10,40.16,0.502,4096,700.20673
3049000,35.571064,500.0603943,-0.692739189,1.342291832,408.4713745,10,33,24.256,24.883,10,39.9832,0.49979,4096,700.20673
3050000,35.48421478,500.1276855,-0.643356264,1.309530854,409.7407532,10,33,24.256,24.883,10,39.9832,0.49979,4096,700.21497
3051000,35.39352798,500.0656738,-0.679234982,1.280345201,411.5074768,10,33.09999847,24.231,24.859,10,39.9832,0.49979,4096,700.21497
3052000,35.54468918,500.0894775,-0.718175352,1.339866281,408.5753479,10,33.09999847,24.231,24.859,10,40.0688,0.50086,4096,700.21497
3053000,35.57817841,500.1204224,-0.706583142,1.331604004,410.0682678,10,33.09999847,24.199,24.859,10,40.0688,0.50086,4096,700.19891
3054000,35.58692932,500.0846558,-0.754560053,1.30524075,409.4792175,10,33.09999847,24.199,24.837,10,40.0688,0.50086,4096,700.19891
3055000,35.57052231,500.0921631,-0.738671124,1.345136404,409.0136108,10,33,24.199,24.837,10,39.9968,0.49996,4096,700.1994
3056000,35.47418213,500.0022583,-0.776628315,1.337361813,413.5736389,10,33.09999847,24.165,24.837,10,39.9968,0.49996,4096,700.1994
3057000,35.48599243,499.9743347,-0.76096487,1.234385967,415.0179443,10,33.09999847,24.165,24.813,10,39.9688,0.49961,4096,700.1994
3058000,35.47729111,500.1351929,-0.773474991,1.326449394,409.3435669,10,33.09999847,24.165,24.813,10,39.9576,0.49947,4096,700.22235
3059000,35.47481155,500.071106,-0.675951838,1.325288534,411.4976196,10,33.09999847,24.132,24.797,10,39.9576,0.49947,4096,700.22235
3060000,35.53022385,499.9899597,-0.75124532,1.312430978,412.1477051,10,33.09999847,24.132,24.776,10,40.0096,0.50012,4096,700.22235
3061000,35.41106796,500.1320496,-0.70133251,1.330278993,407.4597473,10,33.09999847,24.119,24.776,10,40.0096,0.50012,4096,700.21948
3062000,35.48784256,500.0995483,-0.717640758,1.350251794,410.6323242,10,33.09999847,24.092,24.757,10,40.0096,0.50012,4096,700.21948
3063000,35.51416016,500.0627441,-0.715839148,1.3653512,409.6366882,10,33.09999847,24.092,24.757,10,39.844,0.49805,4096,700.22217
3064000,35.45506287,500.0288696,-0.729420722,1.32770741,410.8934631,10,33.09999847,24.047,24.757,10,39.844,0.49805,4096,700.23541
3065000,35.45129776,499.980072,-0.735455215,1.368282199,412.2928467,10,33.09999847,24.047,24.719,10,39.844,0.49805,4096,700.23541
3066000,35.4743042,500.0779724,-0.645429671,1.297917604,410.9316101,10,33.09999847,24.047,24.719,10,40.0632,0.50079,4096,700.19055
3067000,35.42744064,500.1148071,-0.717085361,1.335374713,410.6412048,10,33.09999847,24.02,24.719,10,40.0632,0.50079,4096,700.19055
3068000,35.54534531,500.0144653,-0.759842873,1.312991023,411.5417175,10,33.09999847,24.02,24.682,10,39.836,0.49795,4096,700.19055
3069000,35.55816269,500.0764771,-0.751215279,1.372302532,412.3854675,10,33.09999847,24.02,24.682,10,39.836,0.49795,4096,700.19745
3070000,35.59407043,500.0667725,-0.785159051,1.411474347,410.1764221,10,33.09999847,23.99,24.657,10,39.836,0.49795,4096,700.19745
3071000,35.46432495,500.1765137,-0.798569739,1.392240524,410.9330444,10,33.09999847,23.99,24.657,10,39.948,0.49935,4096,700.19745
3072000,35.48790359,499.96875,-0.785534024,1.262704849,417.59552,10,33.09999847,23.957,24.657,10,39.948,0.49935,4096,700.22137
3073000,35.45067978,500.0838623,-0.757600129,1.387155771,409.7358398,10,33.09999847,23.957,24.63,10,39.948,0.49935,4096,700.22137
3074000,35.50339508,500.0218506,-0.834458351,1.305859089,410.1408997,10,33.09999847,23.957,24.63,10,39.6904,0.49613,4096,700.2002
3075000,35.42596817,500.1412048,-0.796276689,1.296751499,411.9958496,10,33.09999847,23.927,24.63,10,39.6904,0.49613,4096,700.2002
3076000,35.57370758,500.0103455,-0.78085196,1.308080077,411.6247864,10,33.09999847,23.927,24.605,10,39.9352,0.49919,4096,700.2002
3077000,35.46344757,500.1061401,-0.81648314,1.301005721,413.1565552,10,33.09999847,23.927,24.605,10,39.9352,0.49919,4096,700.18219
3078000,35.42511368,500.208252,-0.805893242,1.307664752,409.1522522,10,33.09999847,23.887,24.571,10,39.9352,0.49919,4096,700.18219
